2017-07-18 00:00 9999-99-99 99:99      2.100 -9999    0.20     8 -9 -99999999
2017-07-21 00:00 9999-99-99 99:99      3.626 -9999    0.33     8 -9 -99999999
2017-07-24 00:00 9999-99-99 99:99      2.715 -9999    0.25     8 -9 -99999999
2017-07-27 00:00 9999-99-99 99:99      1.628 -9999    0.15     8 -9 -99999999
2017-07-30 00:00 9999-99-99 99:99      1.418 -9999    0.14     8 -9 -99999999
2017-08-02 00:00 9999-99-99 99:99      1.653 -9999    0.16     8 -9 -99999999
2017-08-05 00:00 9999-99-99 99:99      1.176 -9999    0.12     8 -9 -99999999
2017-08-08 00:00 9999-99-99 99:99      2.027 -9999    0.19     8 -9 -99999999
2017-08-11 00:00 9999-99-99 99:99      1.968 -9999    0.18     8 -9 -99999999
2017-08-14 00:00 9999-99-99 99:99      1.351 -9999    0.13     8 -9 -99999999
2017-08-17 00:00 9999-99-99 99:99      3.618 -9999    0.33     8 -9 -99999999
2017-08-20 00:00 9999-99-99 99:99      3.876 -9999    0.35     8 -9 -99999999
2017-08-23 00:00 9999-99-99 99:99      3.479 -9999    0.32     8 -9 -99999999
2017-08-26 00:00 9999-99-99 99:99      2.503 -9999    0.23     8 -9 -99999999
2017-08-29 00:00 9999-99-99 99:99      3.084 -9999    0.28     8 -9 -99999999
2017-09-01 00:00 9999-99-99 99:99      8.790 -9999    0.79     8 -9 -99999999
2017-09-04 00:00 9999-99-99 99:99      3.110 -9999    0.28     8 -9 -99999999
2017-09-07 00:00 9999-99-99 99:99      0.956 -9999    0.10     8 -9 -99999999
2017-09-10 00:00 9999-99-99 99:99      3.299 -9999    0.30     8 -9 -99999999
2017-09-13 00:00 9999-99-99 99:99      2.036 -9999    0.19     8 -9 -99999999
2017-09-16 00:00 9999-99-99 99:99      0.233 -9999    0.05     8 -9 -99999999
2017-09-19 00:00 9999-99-99 99:99      1.360 -9999    0.13     8 -9 -99999999
2017-09-22 00:00 9999-99-99 99:99      0.653 -9999    0.07     8 -9 -99999999
2017-09-25 00:00 9999-99-99 99:99      0.188 -9999    0.05     8 -9 -99999999
2017-09-28 00:00 9999-99-99 99:99      0.838 -9999    0.09     8 -9 -99999999
2017-10-01 00:00 9999-99-99 99:99      0.652 -9999    0.07     8 -9 -99999999
2017-10-04 00:00 9999-99-99 99:99      0.233 -9999    0.05     8 -9 -99999999
2017-10-07 00:00 9999-99-99 99:99      0.689 -9999    0.08     8 -9 -99999999
2017-10-10 00:00 9999-99-99 99:99      0.306 -9999    0.05     8 -9 -99999999
2017-10-13 00:00 9999-99-99 99:99      1.320 -9999    0.13     8 -9 -99999999
2017-10-16 00:00 9999-99-99 99:99      0.274 -9999    0.05     8 -9 -99999999
2017-10-19 00:00 9999-99-99 99:99      1.222 -9999    0.12     8 -9 -99999999
2017-10-22 00:00 9999-99-99 99:99      0.183 -9999    0.05     8 -9 -99999999
2017-10-25 00:00 9999-99-99 99:99      0.267 -9999    0.05     8 -9 -99999999
2017-10-28 00:00 9999-99-99 99:99      0.258 -9999    0.05     8 -9 -99999999
2017-10-31 00:00 9999-99-99 99:99      0.184 -9999    0.05     8 -9 -99999999
2017-11-03 00:00 9999-99-99 99:99      0.770 -9999    0.09     8 -9 -99999999
2017-11-06 00:00 9999-99-99 99:99      0.574 -9999    0.07     8 -9 -99999999
2017-11-09 00:00 9999-99-99 99:99      0.798 -9999    0.09     8 -9 -99999999
2017-11-12 00:00 9999-99-99 99:99      0.611 -9999    0.07     8 -9 -99999999
2017-11-15 00:00 9999-99-99 99:99      0.405 -9999    0.06     8 -9 -99999999
2017-11-18 00:00 9999-99-99 99:99      0.271 -9999    0.05     8 -9 -99999999
2017-11-21 00:00 9999-99-99 99:99      0.374 -9999    0.06     8 -9 -99999999
2017-11-24 00:00 9999-99-99 99:99      0.149 -9999    0.05     8 -9 -99999999
2017-11-27 00:00 9999-99-99 99:99      0.210 -9999    0.05     8 -9 -99999999
2017-11-30 00:00 9999-99-99 99:99      0.219 -9999    0.05     8 -9 -99999999
2017-12-03 00:00 9999-99-99 99:99      0.407 -9999    0.05     8 -9 -99999999
2017-12-06 00:00 9999-99-99 99:99      0.230 -9999    0.04     8 -9 -99999999
2017-12-09 00:00 9999-99-99 99:99      0.203 -9999    0.04     8 -9 -99999999
2017-12-12 00:00 9999-99-99 99:99      1.164 -9999    0.11     8 -9 -99999999
2017-12-15 00:00 9999-99-99 99:99      0.869 -9999    0.09     8 -9 -99999999
2017-12-18 00:00 9999-99-99 99:99      0.127 -9999    0.04     8 -9 -99999999
2017-12-21 00:00 9999-99-99 99:99      0.307 -9999    0.05     8 -9 -99999999
2017-12-24 00:00 9999-99-99 99:99      0.247 -9999    0.05     8 -9 -99999999
2017-12-27 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2017-12-30 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
